S_s,S_f,T_s,T_f,Violation,Fine-grained Violations in T_s,Fine-grained Violations in T_f
除了这些国家以及其他国家所作的选择外，美国自身的选择对于决定美国面对何种未来也非常重要。,美国自身的选择,"In addition to the choices made by these countries and others, the choices made by the United States itself are also very important in determining the future that the United States faces.",America's own choice,0,,
鉴于塞尔维亚政治不稳定，他们质疑短期推迟所带来的损害，尽管大多数是自我造成的。,短期推迟所带来的损害,"Given Serbia's political instability, they questioned the damage of short-term delays, although most were self-inflicted.",Damage from short-term delays,0,,
通过对这些数据进行适当的调整和处理，我们可以对以上城市的失业状况做出测算并由此推算全国的真实失业率。,全国的真实失业率,"By properly adjusting and processing these data, we can measure the unemployment status of the above cities and then calculate the real unemployment rate of the whole country.",National real unemployment rate,0,,
这样，植根于一个可展示效果的局部行为，将产生一套碳定价的方式，建立一种自下而上的国际合作关系。,国际合作关系,"In this way, rooted in a local behavior that can demonstrate results, it will generate a set of carbon pricing methods and establish a bottom-up international cooperation relationship.",International cooperation,1,,relationship
这些国家在经济社会，科技上获得了巨大成功，正在成为21世纪的本地区，甚至可以说是全球性的领导力量。,全球性的领导力量,"These countries have achieved great success in economy, society and science and technology, and are becoming local, or even global leading forces in the 21st century.",global leadership,1,leading forces,leadership
他在意识形态方面的同路人,意识形态方面,his ideological fellow traveler,ideological aspect,1,,aspect
这一趋势反映出对当前外交僵局的失望，公平地说，受到指责的应该是以色列而不是巴勒斯坦。,对当前外交僵局的失望,"The trend reflects frustration with the current diplomatic impasse, and it is fair to say that Israel, not Palestine, is to blame.",Disappointment at the current diplomatic impasse,0,,
这一规划貌不惊人，因为它基本上只是让各国承诺进行更多的会谈而非确实的行动。,非确实的行动,"The plan is unremarkable, since it basically promises more talks rather than concrete action.",non-definite action,0,,
中东丰富的石油和天然气储备,丰富的石油和天然气储备,Rich oil and gas reserves in the Middle East,Abundant oil and natural gas reserves,0,,
近年来虽然一直谣传穆巴拉克的身体状况十分糟糕，但直到2003年11月再也无法隐瞒的时候官方才予以证实。,穆巴拉克的身体状况,"Although there have been rumors in recent years that Mubarak's physical condition is very bad, it was not officially confirmed until November 2003 when it could no longer be concealed.",Mubarak's health,0,,
希腊有效吸收的欧盟现代化资金,欧盟现代化资金,EU modernization funds effectively absorbed by Greece,EU Modernization Fund,0,,
过去两个世纪以来，民族国家一直是人们愿意为之牺牲的想象共同体，而多数领导人也认为他们主要的义务应当面对国民。,人们愿意为之牺牲的想象共同体,"For the past two centuries, nation-states have been imaginary communities for which people are willing to die, and most leaders feel that their primary obligation is to face their citizens.",imagined communities for which people are willing to die,0,,
贫困阶层相当顺服，他们乐意接受自身卑微的地位，满足现状，尽管生活艰难，他们也没什么怨言。,自身卑微的地位,"The poor class is quite submissive. They are willing to accept their humble status and be content with the status quo. Although life is difficult, they have no complaints.",own humble status,0,,
许多非洲国家的经济增长率一般都会超过5%，而实现这一点的关键则是更有力的非洲人领导和更可靠的政府管治。,许多非洲国家的经济增长率,"Economic growth rates in many African countries typically exceed 5%, and the key to achieving this is stronger African leadership and more credible governance.",Economic growth rates of many African countries,0,,
1941年和第二次世界大战,第二次世界大战,1941 and World War II,Second World War,0,,
自二战以来，拉丁美洲各国似乎成了货币政策的实验室，尝试过不计其数的汇率制度，其中有些效果尚可，大多非常失败。,货币政策的实验室,"Since World War II, Latin American countries seem to have become a laboratory of monetary policy, trying countless exchange rate regimes, some of which have been effective, and most of them have failed.",Monetary Policy Laboratory,0,,
而这也是当今欧洲所缺乏的，因为政治领导人都无法为自己的人民描绘一个鼓舞人心和前瞻性的远景。,一个鼓舞人心和前瞻性的远景,"And that is what is lacking in Europe today, as political leaders fail to paint an inspiring and forward-looking vision for their own people.",An inspiring and forward-looking vision,0,,
